4.0,0.0,1.5260523258646068,-0.07029469171721182,0.521405754417529,1.7486179622368436,1.0
4.0,0.0,1.1557822109682598,1.7195011501386854,1.5676017825271966,0.5549015032376429,0.9977324263038548
4.0,1.0,0.7623702138908913,1.1113180970808565,1.4002104180296495,0.15699664935789984,0.9954648526077098
4.0,0.0,1.8963224407609536,2.0322810059969973,1.7489424273995389,0.5549015032376429,0.9931972789115646
4.0,0.0,1.8963224407609536,2.1886709339261534,1.4002104180296495,1.7486179622368436,0.9909297052154195
4.0,1.0,1.5260523258646068,0.10347189487073936,0.20057230579723095,1.3507131083571005,0.9886621315192744
4.0,0.0,1.1557822109682598,1.1113180970808565,1.7489424273995389,0.9528063571173858,0.9863945578231292
4.0,0.0,1.8963224407609536,1.4240979529391684,1.7489424273995389,1.7486179622368436,0.9841269841269842
4.0,1.0,1.1557822109682598,0.8506682171989295,0.521405754417529,0.9528063571173858,0.981859410430839
4.0,0.0,1.8963224407609536,0.4683817267054368,1.4002104180296495,0.5549015032376429,0.9795918367346939
4.0,0.0,1.8963224407609536,1.4240979529391684,1.4002104180296495,1.7486179622368436,0.9773242630385488
4.0,1.0,0.02182998409819762,1.7195011501386854,-0.5666381148165253,0.9528063571173858,0.9750566893424036
4.0,0.0,1.1557822109682598,0.2946151401174857,1.2188697731573073,0.9528063571173858,0.9727891156462585
4.0,0.0,1.1557822109682598,-0.07029469171721182,1.2188697731573073,1.3507131083571005,0.9705215419501134
4.0,1.0,1.5260523258646068,0.2946151401174857,-0.3434496288197961,1.3507131083571005,0.9682539682539683
4.0,0.0,1.8963224407609536,0.8506682171989295,0.20057230579723095,0.9528063571173858,0.9659863945578231
4.0,0.0,1.1557822109682598,1.2677080250100123,1.0514784086597606,1.3507131083571005,0.963718820861678
4.0,1.0,0.3921000989945445,0.2946151401174857,0.521405754417529,0.5549015032376429,0.9614512471655329
4.0,0.0,0.02182998409819762,-0.07029469171721182,1.7489424273995389,0.5549015032376429,0.9591836734693877
4.0,0.0,1.8963224407609536,0.2946151401174857,1.4002104180296495,0.9528063571173858,0.9569160997732427
4.0,1.0,0.7623702138908913,1.7195011501386854,0.521405754417529,0.5549015032376429,0.9546485260770975
4.0,0.0,-0.2558726020740625,-0.6263477687986556,-0.2876525073206139,1.3507131083571005,0.9523809523809523
4.0,0.0,-0.510433306065301,-0.4873344995282946,1.0514784086597606,-0.6388130584015861,0.9501133786848073
4.0,1.0,-1.2278316536769731,-0.7479843794102214,0.03318094129968417,1.3507131083571005,0.9478458049886621
4.0,0.0,-0.2558726020740625,0.10347189487073936,1.4002104180296495,0.9528063571173858,0.9455782312925171
4.0,0.0,0.02182998409819762,2.1886709339261534,0.521405754417529,1.3507131083571005,0.9433106575963719
4.0,1.0,1.1557822109682598,-1.0955175525861238,-0.022616180199498098,-0.24090820452184314,0.9410430839002267
4.0,0.0,0.7623702138908913,-0.07029469171721182,1.7489424273995389,0.5549015032376429,0.9387755102040817
4.0,0.0,1.8963224407609536,-0.3483212302579337,0.8701377637874183,1.3507131083571005,0.9365079365079365
4.0,1.0,-1.528676122030255,1.5804878808683245,0.34006510954518665,1.7486179622368436,0.9342403628117913
4.0,0.0,1.5260523258646068,0.4683817267054368,0.6887971189150758,0.15699664935789984,0.9319727891156463
4.0,0.0,0.3921000989945445,-0.2266846196463679,-0.1063118624482715,0.5549015032376429,0.9297052154195011
4.0,1.0,-0.2558726020740625,1.7195011501386854,-0.2876525073206139,0.5549015032376429,0.927437641723356
4.0,0.0,0.3921000989945445,1.2677080250100123,1.4002104180296495,0.15699664935789984,0.9251700680272109
4.0,0.0,1.8963224407609536,1.2677080250100123,1.4002104180296495,0.5549015032376429,0.9229024943310657
4.0,1.0,1.8963224407609536,0.10347189487073936,0.8701377637874183,1.3507131083571005,0.9206349206349207
4.0,0.0,-0.2558726020740625,-0.8869976486805824,1.0514784086597606,-1.0367198096413008,0.9183673469387755
4.0,0.0,1.8963224407609536,1.2677080250100123,1.0514784086597606,1.3507131083571005,0.9160997732426304
4.0,1.0,-1.0658384784098214,-0.3483212302579337,-0.5666381148165253,0.5549015032376429,0.9138321995464853
4.0,0.0,0.3921000989945445,1.4240979529391684,0.8701377637874183,0.9528063571173858,0.9115646258503401
4.0,0.0,1.8963224407609536,0.10347189487073936,1.0514784086597606,0.5549015032376429,0.909297052154195
4.0,1.0,-0.6955683635134744,1.1113180970808565,0.03318094129968417,1.3507131083571005,0.9070294784580499
4.0,0.0,0.02182998409819762,-0.07029469171721182,-0.2876525073206139,-0.24090820452184314,0.9047619047619048
4.0,0.0,-0.2558726020740625,0.8506682171989295,-0.2318553858214316,-1.8325295174007867,0.9024943310657596
4.0,1.0,0.3921000989945445,0.8506682171989295,0.8701377637874183,1.7486179622368436,0.9002267573696145
4.0,0.0,1.1557822109682598,-0.3483212302579337,1.2188697731573073,-0.24090820452184314,0.8979591836734694
4.0,0.0,1.1557822109682598,0.2946151401174857,-0.5108409933173429,0.9528063571173858,0.8956916099773242
4.0,1.0,-0.510433306065301,1.5804878808683245,0.03318094129968417,1.3507131083571005,0.8934240362811792
4.0,0.0,1.8963224407609536,0.10347189487073936,0.6887971189150758,0.5549015032376429,0.891156462585034
4.0,0.0,1.1557822109682598,0.2946151401174857,1.4002104180296495,-0.24090820452184314,0.8888888888888888
4.0,1.0,-1.2278316536769731,0.8506682171989295,-0.2318553858214316,0.9528063571173858,0.8866213151927438
