priors_count,Violence_rawscore,Recidivism_rawscore,race,query_id,doc_id
0.0,0.066546763,1.0,0.0,1.0,1.0
0.052631579000000005,0.052158273,0.9998548410509508,0.0,1.0,2.0
0.0,0.0,0.9997096821019016,0.0,1.0,3.0
0.052631579000000005,0.075539568,0.9995645231528524,0.0,1.0,4.0
0.0,0.017985611999999998,0.9994193642038032,1.0,1.0,5.0
0.0,0.073741007,0.999274205254754,0.0,1.0,6.0
0.0,0.023381295,0.9991290463057048,0.0,1.0,7.0
0.0,0.082733813,0.9989838873566556,1.0,1.0,8.0
0.0,0.025179856,0.9988387284076063,0.0,1.0,9.0
0.026315789,0.03057554,0.9986935694585571,1.0,1.0,19.0
0.026315789,0.057553957,0.9985484105095079,1.0,1.0,35.0
0.026315789,0.06294964,0.9984032515604587,1.0,1.0,38.0
0.0,0.028776977999999998,0.9982580926114095,0.0,1.0,10.0
0.026315789,0.088129496,0.9981129336623603,0.0,1.0,11.0
0.026315789,0.086330935,0.9979677747133111,0.0,1.0,12.0
0.0,0.037769784,0.9978226157642619,0.0,1.0,13.0
0.0,0.023381295,0.9976774568152127,0.0,1.0,14.0
0.0,0.09352518,0.9975322978661635,0.0,1.0,15.0
0.0,0.032374101,0.9973871389171143,0.0,1.0,16.0
0.026315789,0.061151079000000004,0.9972419799680651,1.0,1.0,39.0
0.026315789,0.088129496,0.9970968210190159,1.0,1.0,74.0
0.0,0.12230215800000001,0.9969516620699667,1.0,1.0,79.0
0.0,0.086330935,0.9968065031209175,1.0,1.0,82.0
0.0,0.134892086,0.9966613441718682,1.0,1.0,86.0
0.0,0.041366906,0.996516185222819,0.0,1.0,17.0
0.0,0.037769784,0.9963710262737698,0.0,1.0,18.0
0.026315789,0.04676259,0.9962258673247205,0.0,1.0,20.0
0.0,0.050359712,0.9960807083756713,0.0,1.0,21.0
0.026315789,0.043165468,0.9959355494266221,0.0,1.0,22.0
0.0,0.057553957,0.9957903904775729,0.0,1.0,23.0
0.0,0.041366906,0.9956452315285237,0.0,1.0,24.0
0.0,0.09352518,0.9955000725794745,1.0,1.0,87.0
0.026315789,0.124100719,0.9953549136304253,1.0,1.0,90.0
0.0,0.071942446,0.9952097546813761,1.0,1.0,97.0
0.0,0.23561151100000002,0.9950645957323269,1.0,1.0,103.0
0.026315789,0.043165468,0.9949194367832777,1.0,1.0,106.0
0.0,0.050359712,0.9947742778342284,0.0,1.0,25.0
0.0,0.050359712,0.9946291188851792,0.0,1.0,26.0
0.0,0.10251798599999999,0.99448395993613,0.0,1.0,27.0
0.0,0.09352518,0.9943388009870808,0.0,1.0,28.0
0.026315789,0.041366906,0.9941936420380316,0.0,1.0,29.0
0.0,0.066546763,0.9940484830889824,0.0,1.0,30.0
0.0,0.09892086300000001,0.9939033241399332,0.0,1.0,31.0
0.052631579000000005,0.10611510800000001,0.993758165190884,1.0,1.0,114.0
0.026315789,0.129496403,0.9936130062418348,1.0,1.0,117.0
0.0,0.10611510800000001,0.9934678472927856,1.0,1.0,133.0
0.0,0.088129496,0.9933226883437364,1.0,1.0,134.0
0.026315789,0.111510791,0.9931775293946872,1.0,1.0,140.0
0.0,0.170863309,0.993032370445638,0.0,1.0,32.0
0.184210526,0.09352518,0.9928872114965888,0.0,1.0,33.0
0.0,0.061151079000000004,0.9927420525475396,0.0,1.0,34.0
0.026315789,0.111510791,0.9925968935984903,0.0,1.0,36.0
0.0,0.055755396,0.9924517346494411,0.0,1.0,37.0
0.0,0.070143885,0.9923065757003919,0.0,1.0,40.0
0.078947368,0.057553957,0.9921614167513427,0.0,1.0,41.0
0.026315789,0.09532374099999999,0.9920162578022935,1.0,1.0,145.0
0.026315789,0.196043165,0.9918710988532443,1.0,1.0,146.0
0.0,0.104316547,0.9917259399041951,1.0,1.0,150.0
0.0,0.151079137,0.9915807809551459,1.0,1.0,163.0
0.026315789,0.214028777,0.9914356220060967,1.0,1.0,171.0
0.0,0.050359712,0.9912904630570475,0.0,1.0,42.0
0.0,0.075539568,0.9911453041079983,0.0,1.0,43.0
0.0,0.06474820099999999,0.9910001451589491,0.0,1.0,44.0
0.0,0.075539568,0.9908549862098999,0.0,1.0,45.0
0.0,0.071942446,0.9907098272608507,0.0,1.0,46.0
0.0,0.075539568,0.9905646683118015,0.0,1.0,47.0
0.0,0.061151079000000004,0.9904195093627522,0.0,1.0,48.0
0.0,0.129496403,0.990274350413703,1.0,1.0,177.0
0.078947368,0.10611510800000001,0.9901291914646538,1.0,1.0,184.0
