priors_count,Violence_rawscore,Recidivism_rawscore,race,query_id,doc_id
0.0,0.066546763,1.0,0.0,1,1.0
0.052631579000000005,0.052158273,0.9998548410509508,0.0,1,2.0
0.0,0.017985611999999998,0.9997096821019016,1.0,1,5.0
0.0,0.0,0.9995645231528524,0.0,1,3.0
0.0,0.082733813,0.9994193642038032,1.0,1,8.0
0.052631579000000005,0.075539568,0.999274205254754,0.0,1,4.0
0.026315789,0.03057554,0.9991290463057048,1.0,1,19.0
0.0,0.073741007,0.9989838873566556,0.0,1,6.0
0.026315789,0.057553957,0.9988387284076063,1.0,1,35.0
0.0,0.023381295,0.9986935694585571,0.0,1,7.0
0.026315789,0.06294964,0.9985484105095079,1.0,1,38.0
0.0,0.025179856,0.9984032515604587,0.0,1,9.0
0.026315789,0.061151079000000004,0.9982580926114095,1.0,1,39.0
0.0,0.028776977999999998,0.9981129336623603,0.0,1,10.0
0.026315789,0.088129496,0.9979677747133111,1.0,1,74.0
0.026315789,0.088129496,0.9978226157642619,0.0,1,11.0
0.0,0.12230215800000001,0.9976774568152127,1.0,1,79.0
0.026315789,0.086330935,0.9975322978661635,0.0,1,12.0
0.0,0.086330935,0.9973871389171143,1.0,1,82.0
0.0,0.037769784,0.9972419799680651,0.0,1,13.0
0.0,0.134892086,0.9970968210190159,1.0,1,86.0
0.0,0.09352518,0.9969516620699667,1.0,1,87.0
0.0,0.023381295,0.9968065031209175,0.0,1,14.0
0.026315789,0.124100719,0.9966613441718682,1.0,1,90.0
0.0,0.09352518,0.996516185222819,0.0,1,15.0
0.0,0.071942446,0.9963710262737698,1.0,1,97.0
0.0,0.032374101,0.9962258673247205,0.0,1,16.0
0.0,0.23561151100000002,0.9960807083756713,1.0,1,103.0
0.0,0.041366906,0.9959355494266221,0.0,1,17.0
0.026315789,0.043165468,0.9957903904775729,1.0,1,106.0
0.0,0.037769784,0.9956452315285237,0.0,1,18.0
0.052631579000000005,0.10611510800000001,0.9955000725794745,1.0,1,114.0
0.026315789,0.129496403,0.9953549136304253,1.0,1,117.0
0.026315789,0.04676259,0.9952097546813761,0.0,1,20.0
0.0,0.10611510800000001,0.9950645957323269,1.0,1,133.0
0.0,0.050359712,0.9949194367832777,0.0,1,21.0
0.0,0.088129496,0.9947742778342284,1.0,1,134.0
0.026315789,0.043165468,0.9946291188851792,0.0,1,22.0
0.026315789,0.111510791,0.99448395993613,1.0,1,140.0
0.026315789,0.09532374099999999,0.9943388009870808,1.0,1,145.0
0.0,0.057553957,0.9941936420380316,0.0,1,23.0
0.026315789,0.196043165,0.9940484830889824,1.0,1,146.0
0.0,0.041366906,0.9939033241399332,0.0,1,24.0
0.0,0.104316547,0.993758165190884,1.0,1,150.0
0.0,0.050359712,0.9936130062418348,0.0,1,25.0
0.0,0.151079137,0.9934678472927856,1.0,1,163.0
0.0,0.050359712,0.9933226883437364,0.0,1,26.0
