DurationMonth,CreditAmount,score,age35,query_id,doc_id
0.470588235,0.568834599,1.0,0.0,1.0,1.0
0.33823529399999996,0.8793881370000001,0.999,0.0,1.0,2.0
0.20588235300000002,0.7955320790000001,0.998,1.0,1.0,3.0
0.117647059,0.8147353359999999,0.997,1.0,1.0,4.0
0.20588235300000002,0.722020469,0.996,0.0,1.0,5.0
0.8235294120000001,0.637614174,0.995,0.0,1.0,6.0
0.117647059,0.962583911,0.994,0.0,1.0,7.0
0.647058824,0.76037196,0.993,1.0,1.0,8.0
0.33823529399999996,0.7281831190000001,0.992,0.0,1.0,9.0
0.235294118,0.778694839,0.991,1.0,1.0,10.0
0.029411765,0.966435567,0.99,0.0,1.0,11.0
0.073529412,0.950258611,0.989,0.0,1.0,12.0
0.382352941,0.595796192,0.988,0.0,1.0,13.0
0.8235294120000001,0.443380654,0.987,0.0,1.0,14.0
0.029411765,0.9398591390000001,0.986,0.0,1.0,15.0
0.25,0.833553428,0.985,0.0,1.0,16.0
0.294117647,0.814515242,0.984,1.0,1.0,17.0
0.117647059,0.862550897,0.983,0.0,1.0,18.0
0.294117647,0.66055904,0.982,0.0,1.0,19.0
0.294117647,0.9460217890000001,0.981,0.0,1.0,20.0
0.470588235,0.8913282709999999,0.98,0.0,1.0,21.0
0.382352941,0.429239573,0.979,0.0,1.0,22.0
0.33823529399999996,0.55606911,0.978,0.0,1.0,23.0
0.161764706,0.813304721,0.977,1.0,1.0,24.0
0.117647059,0.9743039509999999,0.976,0.0,1.0,25.0
0.20588235300000002,0.658413118,0.975,0.0,1.0,26.0
0.8235294120000001,0.20039617,0.974,0.0,1.0,27.0
0.382352941,0.849180147,0.973,1.0,1.0,28.0
0.117647059,0.861945637,0.972,1.0,1.0,29.0
0.647058824,0.665401122,0.971,0.0,1.0,30.0
0.382352941,0.67332453,0.97,1.0,1.0,31.0
0.117647059,0.937107956,0.969,0.0,1.0,32.0
0.029411765,0.940959613,0.968,1.0,1.0,33.0
0.058823529000000006,0.949708375,0.967,0.0,1.0,34.0
0.602941176,0.363596346,0.966,1.0,1.0,35.0
0.8235294120000001,0.256850446,0.965,0.0,1.0,36.0
0.25,0.948387807,0.964,0.0,1.0,37.0
0.20588235300000002,0.82546495,0.963,0.0,1.0,38.0
0.382352941,0.8937493120000001,0.962,0.0,1.0,39.0
0.117647059,0.907285133,0.961,0.0,1.0,40.0
0.294117647,0.9743039509999999,0.96,0.0,1.0,41.0
0.470588235,0.71151095,0.959,0.0,1.0,42.0
0.073529412,0.941509849,0.958,1.0,1.0,43.0
0.470588235,0.834984043,0.957,0.0,1.0,44.0
0.647058824,0.8623858259999999,0.956,0.0,1.0,45.0
0.382352941,0.874986244,0.955,0.0,1.0,46.0
0.117647059,0.885495763,0.954,0.0,1.0,47.0
0.470588235,0.906294707,0.953,0.0,1.0,48.0
0.470588235,0.904974139,0.952,0.0,1.0,49.0
0.117647059,0.9226917570000001,0.951,0.0,1.0,50.0
0.294117647,0.7876086720000001,0.95,1.0,1.0,51.0
0.470588235,0.649829427,0.949,1.0,1.0,52.0
0.647058824,0.845383515,0.948,1.0,1.0,53.0
0.470588235,0.43727302700000004,0.947,0.0,1.0,54.0
0.294117647,0.9429404640000001,0.946,0.0,1.0,55.0
0.294117647,0.859029383,0.945,1.0,1.0,56.0
0.25,0.982337405,0.944,0.0,1.0,57.0
0.470588235,0.802740178,0.943,0.0,1.0,58.0
0.294117647,0.92588313,0.942,0.0,1.0,59.0
0.073529412,0.9311654009999999,0.9410000000000001,1.0,1.0,60.0
0.426470588,0.7781996259999999,0.94,1.0,1.0,61.0
0.294117647,0.907285133,0.9390000000000001,1.0,1.0,62.0
0.294117647,0.780400572,0.938,0.0,1.0,63.0
0.647058824,0.675745571,0.937,0.0,1.0,64.0
0.382352941,0.814460218,0.9359999999999999,0.0,1.0,65.0
0.294117647,0.901947838,0.935,0.0,1.0,66.0
0.8235294120000001,0.612248267,0.9339999999999999,0.0,1.0,67.0
0.294117647,0.891438318,0.933,0.0,1.0,68.0
0.470588235,0.963739408,0.9319999999999999,0.0,1.0,69.0
0.073529412,0.9428854409999999,0.931,0.0,1.0,70.0
0.647058824,0.615494663,0.9299999999999999,1.0,1.0,71.0
0.161764706,0.8284362279999999,0.929,1.0,1.0,78.0
0.33823529399999996,0.685539782,0.928,1.0,1.0,79.0
0.8235294120000001,0.455595906,0.927,1.0,1.0,89.0
0.294117647,0.8147353359999999,0.926,1.0,1.0,91.0
0.470588235,0.862660944,0.925,1.0,1.0,102.0
0.20588235300000002,0.95565093,0.924,1.0,1.0,103.0
0.235294118,0.675470452,0.923,1.0,1.0,105.0
0.088235294,0.9460217890000001,0.922,1.0,1.0,106.0
0.20588235300000002,0.907230109,0.921,1.0,1.0,108.0
0.20588235300000002,0.9791460329999999,0.92,1.0,1.0,116.0
0.8235294120000001,0.152470562,0.919,1.0,1.0,117.0
0.20588235300000002,0.679762298,0.918,1.0,1.0,122.0
0.20588235300000002,0.835259161,0.917,1.0,1.0,128.0
0.558823529,0.619456366,0.916,1.0,1.0,137.0
0.25,0.738472543,0.915,1.0,1.0,145.0
0.33823529399999996,0.732199846,0.914,1.0,1.0,146.0
0.294117647,0.934411797,0.913,1.0,1.0,151.0
0.294117647,0.586882359,0.912,1.0,1.0,154.0
0.029411765,0.9340266309999999,0.911,1.0,1.0,155.0
0.294117647,0.905524375,0.91,1.0,1.0,157.0
0.25,0.815725762,0.909,1.0,1.0,162.0
0.029411765,0.9060746120000001,0.908,1.0,1.0,167.0
0.161764706,0.893474194,0.907,1.0,1.0,168.0
